<html><body><pre>
Object   H     G    Epoch    M         Peri.      Node       Incl.        e           n         a                     NObs NOpp   Arc    r.m.s.       Orbit ID
A10a1Gd 24.0  0.15  K18BI 314.20214   56.24895   70.27006    3.08715  0.2524133  0.74182602   1.2085594                  4   1    0 days 0.24         NEOCPV8574
A10a1Gd 24.0  0.15  K18BI 312.85524   54.41069   71.35842    2.85278  0.2317653  0.75841849   1.1908675                  4   1    0 days 0.24         NEOCPV8575
A10a1Gd 24.0  0.15  K18BI 311.64545   52.22008   72.64959    2.61881  0.2112630  0.77409589   1.1747340                  4   1    0 days 0.24         NEOCPV8576
A10a1Gd 24.0  0.15  K18BI 310.62100   49.56684   74.20644    2.38574  0.1909211  0.78881796   1.1600718                  4   1    0 days 0.25         NEOCPV8577
A10a1Gd 24.0  0.15  K18BI 309.85033   46.29632   76.11620    2.15427  0.1707617  0.80255357   1.1467974                  4   1    0 days 0.24         NEOCPV8578
A10a1Gd 24.0  0.15  K18BI 309.43544   42.18132   78.50510    1.92541  0.1508190  0.81527277   1.1348386                  4   1    0 days 0.25         NEOCPV8579
A10a1Gd 24.0  0.15  K18BI 309.53518   36.87637   81.56083    1.70069  0.1311474  0.82694570   1.1241339                  4   1    0 days 0.24         NEOCPV8580
A10a1Gd 23.9  0.15  K18BI 316.76027    5.99019   98.72198    1.10083  0.0751390  0.85377070   1.1004624                  4   1    0 days 0.77         NEOCPV8581
A10a1Gd 23.9  0.15  K18BI  65.53487  131.05401  207.51263    1.39973  0.1014116  0.89005778   1.0703453                  4   1    0 days 0.24         NEOCPV8582
A10a1Gd 24.0  0.15  K18BI  66.87671  122.75066  212.29906    1.63015  0.1196382  0.89007455   1.0703319                  4   1    0 days 0.24         NEOCPV8583
A10a1Gd 24.0  0.15  K18BI  67.25760  116.69424  215.80386    1.86903  0.1381252  0.88877367   1.0713760                  4   1    0 days 0.23         NEOCPV8584
A10a1Gd 24.0  0.15  K18BI  67.02005  112.07839  218.49128    2.11392  0.1567536  0.88633639   1.0733392                  4   1    0 days 0.31         NEOCPV8585
A10a1Gd 24.0  0.15  K18BI  66.36029  108.46272  220.60635    2.36310  0.1754549  0.88277395   1.0762249                  4   1    0 days 0.23         NEOCPV8586
A10a1Gd 24.0  0.15  K18BI  65.40286  105.56003  222.31252    2.61561  0.1941875  0.87811688   1.0800267                  4   1    0 days 0.25         NEOCPV8587
A10a1Gd 24.0  0.15  K18BI  64.22726  103.18940  223.71216    2.87065  0.2129249  0.87235763   1.0847750                  4   1    0 days 0.23         NEOCPV8588
A10a1Gd 24.0  0.15  K18BI  62.89024  101.21796  224.88217    3.12789  0.2316497  0.86552737   1.0904745                  4   1    0 days 0.26         NEOCPV8589
A10a1Gd 24.0  0.15  K18BI  61.43284   99.55069  225.87726    3.38717  0.2503500  0.85766554   1.0971283                  4   1    0 days 0.23         NEOCPV8590
A10a1Gd 24.0  0.15  K18BI  59.88147   98.12889  226.73075    3.64811  0.2690178  0.84875706   1.1047918                  4   1    0 days 0.23         NEOCPV8591
A10a1Gd 24.0  0.15  K18BI  58.25744   96.90416  227.47060    3.91054  0.2876475  0.83881602   1.1135035                  4   1    0 days 0.23         NEOCPV8592
A10a1Gd 24.0  0.15  K18BI  56.57766   95.83855  228.11870    4.17439  0.3062352  0.82786601   1.1233007                  4   1    0 days 0.23         NEOCPV8593
A10a1Gd 24.0  0.15  K18BI  54.85453   94.90492  228.69071    4.43955  0.3247783  0.81591831   1.1342399                  4   1    0 days 0.23         NEOCPV8594
A10a1Gd 24.0  0.15  K18BI  53.09847   94.08079  229.19956    4.70595  0.3432748  0.80299422   1.1463778                  4   1    0 days 0.23         NEOCPV8595
A10a1Gd 24.0  0.15  K18BI  51.31702   93.35044  229.65447    4.97348  0.3617238  0.78910130   1.1597941                  4   1    0 days 0.23         NEOCPV8596
A10a1Gd 24.0  0.15  K18BI  49.51751   92.69876  230.06404    5.24213  0.3801246  0.77426741   1.1745605                  4   1    0 days 0.23         NEOCPV8597
A10a1Gd 24.0  0.15  K18BI  47.70565   92.11454  230.43473    5.51187  0.3984769  0.75851369   1.1907678                  4   1    0 days 0.23         NEOCPV8598
A10a1Gd 24.0  0.15  K18BI  45.88599   91.58921  230.77159    5.78264  0.4167808  0.74185754   1.2085252                  4   1    0 days 0.23         NEOCPV8599
A10a1Gd 24.0  0.15  K18BI  44.06271   91.11518  231.07903    6.05439  0.4350366  0.72432263   1.2279519                  4   1    0 days 0.23         NEOCPV8600
A10a1Gd 24.0  0.15  K18BI  42.23970   90.68571  231.36086    6.32711  0.4532447  0.70593763   1.2491804                  4   1    0 days 0.23         NEOCPV8601
A10a1Gd 24.0  0.15  K18BI  40.42015   90.29560  231.62010    6.60079  0.4714058  0.68672877   1.2723675                  4   1    0 days 0.23         NEOCPV8602
A10a1Gd 24.0  0.15  K18BI  38.60691   89.94062  231.85929    6.87537  0.4895206  0.66672287   1.2976946                  4   1    0 days 0.23         NEOCPV8603
A10a1Gd 24.0  0.15  K18BI  36.80285   89.61656  232.08076    7.15085  0.5075900  0.64595388   1.3253636                  4   1    0 days 0.23         NEOCPV8604
A10a1Gd 24.0  0.15  K18BI  35.01032   89.32044  232.28631    7.42721  0.5256149  0.62445232   1.3556155                  4   1    0 days 0.23         NEOCPV8605
A10a1Gd 24.0  0.15  K18BI  33.23180   89.04917  232.47767    7.70443  0.5435963  0.60225565   1.3887225                  4   1    0 days 0.23         NEOCPV8606
A10a1Gd 24.0  0.15  K18BI  31.46944   88.80042  232.65623    7.98249  0.5615352  0.57940015   1.4250069                  4   1    0 days 0.23         NEOCPV8607
A10a1Gd 24.0  0.15  K18BI  29.72538   88.57207  232.82321    8.26137  0.5794329  0.55592576   1.4648445                  4   1    0 days 0.23         NEOCPV8608
A10a1Gd 24.0  0.15  K18BI  28.00170   88.36222  232.97972    8.54106  0.5972904  0.53187538   1.5086765                  4   1    0 days 0.23         NEOCPV8609
A10a1Gd 24.0  0.15  K18BI  26.30044   88.16921  233.12670    8.82154  0.6151089  0.50729448   1.5570263                  4   1    0 days 0.23         NEOCPV8610
A10a1Gd 24.0  0.15  K18BI  24.62362   87.99155  233.26502    9.10279  0.6328897  0.48223199   1.6105172                  4   1    0 days 0.23         NEOCPV8611
A10a1Gd 24.0  0.15  K18BI  22.97324   87.82796  233.39540    9.38481  0.6506341  0.45673941   1.6698997                  4   1    0 days 0.23         NEOCPV8612
A10a1Gd 24.0  0.15  K18BI  21.35132   87.67733  233.51851    9.66758  0.6683434  0.43087208   1.7360830                  4   1    0 days 0.23         NEOCPV8613
A10a1Gd 24.0  0.15  K18BI  19.75991   87.53864  233.63493    9.95108  0.6860188  0.40468912   1.8101797                  4   1    0 days 0.23         NEOCPV8614
A10a1Gd 24.0  0.15  K18BI 346.72364   68.70120   62.64249    7.65740  0.6903413  0.27118359   2.3638892                  4   1    0 days 0.24         NEOCPV8615
A10a1Gd 24.0  0.15  K18BI 345.24153   68.47100   62.79736    7.43752  0.6673599  0.29785406   2.2205831                  4   1    0 days 0.24         NEOCPV8616
A10a1Gd 24.0  0.15  K18BI 343.72135   68.22368   62.96244    7.21669  0.6444949  0.32458105   2.0969462                  4   1    0 days 0.24         NEOCPV8617
A10a1Gd 24.0  0.15  K18BI 342.16653   67.95738   63.13878    6.99490  0.6217457  0.35127742   1.9893104                  4   1    0 days 0.24         NEOCPV8618
A10a1Gd 24.0  0.15  K18BI 340.58039   67.67012   63.32756    6.77216  0.5991118  0.37786347   1.8948701                  4   1    0 days 0.24         NEOCPV8619
A10a1Gd 24.0  0.15  K18BI 338.96616   67.35965   63.53011    6.54849  0.5765925  0.40426577   1.8114433                  4   1    0 days 0.24         NEOCPV8620
A10a1Gd 24.0  0.15  K18BI 337.32716   67.02303   63.74810    6.32389  0.5541873  0.43041464   1.7373128                  4   1    0 days 0.24         NEOCPV8621
A10a1Gd 24.0  0.15  K18BI 335.66662   66.65743   63.98323    6.09838  0.5318959  0.45624764   1.6710994                  4   1    0 days 0.24         NEOCPV8622
A10a1Gd 24.0  0.15  K18BI 333.98794   66.25913   64.23764    5.87196  0.5097177  0.48170496   1.6116917                  4   1    0 days 0.24         NEOCPV8623
A10a1Gd 24.0  0.15  K18BI 332.29465   65.82400   64.51377    5.64467  0.4876524  0.50673165   1.5581791                  4   1    0 days 0.24         NEOCPV8624
A10a1Gd 24.0  0.15  K18BI 330.59062   65.34666   64.81468    5.41650  0.4656999  0.53127352   1.5098157                  4   1    0 days 0.24         NEOCPV8625
A10a1Gd 24.0  0.15  K18BI 328.87969   64.82196   65.14348    5.18751  0.4438599  0.55528600   1.4659694                  4   1    0 days 0.24         NEOCPV8626
A10a1Gd 24.0  0.15  K18BI 327.16654   64.24218   65.50458    4.95769  0.4221326  0.57871970   1.4261237                  4   1    0 days 0.24         NEOCPV8627
A10a1Gd 24.0  0.15  K18BI 325.45606   63.59923   65.90272    4.72711  0.4005181  0.60153388   1.3898331                  4   1    0 days 0.24         NEOCPV8628
A10a1Gd 24.0  0.15  K18BI 323.75411   62.88238   66.34411    4.49578  0.3790169  0.62368581   1.3567260                  4   1    0 days 0.24         NEOCPV8629
A10a1Gd 24.0  0.15  K18BI 322.06707   62.07980   66.83566    4.26377  0.3576299  0.64514175   1.3264757                  4   1    0 days 0.24         NEOCPV8630
A10a1Gd 24.0  0.15  K18BI 320.40311   61.17489   67.38696    4.03115  0.3363583  0.66586084   1.2988143                  4   1    0 days 0.24         NEOCPV8631
A10a1Gd 24.0  0.15  K18BI 318.77147   60.14895   68.00886    3.79798  0.3152037  0.68581405   1.2734986                  4   1    0 days 0.24         NEOCPV8632
A10a1Gd 24.0  0.15  K18BI 317.18435   58.97541   68.71672    3.56438  0.2941689  0.70496141   1.2503334                  4   1    0 days 0.24         NEOCPV8633
A10a1Gd 24.0  0.15  K18BI 315.65599   57.62403   69.52798    3.33048  0.2732573  0.72328164   1.2291298                  4   1    0 days 0.24         NEOCPV8634
A10a1Gd 24.0  0.15  K18BI 314.20596   56.05076   70.46804    3.09646  0.2524741  0.74073700   1.2097437                  4   1    0 days 0.24         NEOCPV8635
A10a1Gd 24.0  0.15  K18BI 312.85872   54.20164   71.56771    2.86253  0.2318262  0.75730967   1.1920296                  4   1    0 days 0.24         NEOCPV8636
A10a1Gd 24.0  0.15  K18BI 311.64972   51.99466   72.87423    2.62911  0.2113238  0.77294946   1.1758953                  4   1    0 days 0.27         NEOCPV8637
A10a1Gd 23.9  0.15  K18BI 310.62397   49.33201   74.44207    2.39651  0.1909818  0.78766652   1.1612020                  4   1    0 days 0.24         NEOCPV8638
A10a1Gd 23.9  0.15  K18BI 309.85233   46.05027   76.36415    2.16557  0.1708222  0.80139093   1.1479063                  4   1    0 days 0.24         NEOCPV8639
A10a1Gd 23.9  0.15  K18BI 309.43626   41.92494   78.76464    1.93730  0.1508791  0.81409914   1.1359290                  4   1    0 days 0.33         NEOCPV8640
A10a1Gd 23.9  0.15  K18BI 309.53684   36.60198   81.83715    1.71351  0.1312070  0.82572243   1.1252439                  4   1    0 days 0.24         NEOCPV8641
A10a1Gd 23.9  0.15  K18BI 310.41891   29.51641   85.88223    1.49741  0.1118982  0.83614634   1.1158724                  4   1    0 days 0.66         NEOCPV8642
A10a1Gd 23.8  0.15  K18BI 316.75569    5.79022   98.92931    1.11744  0.0751942  0.85239066   1.1016499                  4   1    0 days 0.25         NEOCPV8643
A10a1Gd 23.7  0.15  K18BI 324.73996  345.25834  109.28421    1.00465  0.0588187  0.85547128   1.0990035                  4   1    0 days 0.28         NEOCPV8644
A10a1Gd 23.1  0.15  K18BI 339.49437  317.66147  119.88891    1.12225  0.0455750  0.84254439   1.1102161                  4   1    0 days 0.49         NEOCPV8645
A10a1Gd 23.9  0.15  K18BI  62.59062  143.98708  199.70717    1.18229  0.0836270  0.88697819   1.0728214                  4   1    0 days 0.46         NEOCPV8646
A10a1Gd 23.9  0.15  K18BI  65.51403  131.79501  206.79631    1.39642  0.1013690  0.88869498   1.0714393                  4   1    0 days 0.45         NEOCPV8647
A10a1Gd 23.9  0.15  K18BI  66.85866  123.38513  211.68645    1.62508  0.1195948  0.88869722   1.0714375                  4   1    0 days 0.36         NEOCPV8648
A10a1Gd 23.9  0.15  K18BI  67.24806  117.20977  215.30137    1.86301  0.1380816  0.88747585   1.0724203                  4   1    0 days 0.23         NEOCPV8649
A10a1Gd 23.9  0.15  K18BI  67.01328  112.52461  218.05522    2.10693  0.1567103  0.88505370   1.0743760                  4   1    0 days 0.28         NEOCPV8650
A10a1Gd 23.9  0.15  K18BI  66.35576  108.85382  220.22307    2.35533  0.1754121  0.88150798   1.0772551                  4   1    0 days 0.29         NEOCPV8651
A10a1Gd 24.0  0.15  K18BI  65.39795  105.91480  221.96593    2.60701  0.1941455  0.87683875   1.0810760                  4   1    0 days 0.23         NEOCPV8652
A10a1Gd 24.0  0.15  K18BI  64.22312  103.50997  223.39893    2.86140  0.2128838  0.87108726   1.0858294                  4   1    0 days 0.24         NEOCPV8653
A10a1Gd 24.0  0.15  K18BI  62.88679  101.50981  224.59690    3.11806  0.2316095  0.86426743   1.0915340                  4   1    0 days 0.27         NEOCPV8654
A10a1Gd 24.0  0.15  K18BI  61.43023   99.81753  225.61605    3.37682  0.2503109  0.85642138   1.0981906                  4   1    0 days 0.23         NEOCPV8655
A10a1Gd 24.0  0.15  K18BI  59.87915   98.37558  226.48932    3.63724  0.2689798  0.84752374   1.1058634                  4   1    0 days 0.23         NEOCPV8656
A10a1Gd 24.0  0.15  K18BI  58.25576   97.13239  227.24688    3.89923  0.2876107  0.83760099   1.1145800                  4   1    0 days 0.23         NEOCPV8657
A10a1Gd 24.0  0.15  K18BI  56.57608   96.05183  227.90975    4.16262  0.3061996  0.82666402   1.1243893                  4   1    0 days 0.23         NEOCPV8658
A10a1Gd 24.0  0.15  K18BI  54.85351   95.10395  228.49532    4.42737  0.3247439  0.81473803   1.1353351                  4   1    0 days 0.23         NEOCPV8659
A10a1Gd 24.0  0.15  K18BI  53.09749   94.26822  229.01564    4.69335  0.3432418  0.80182993   1.1474873                  4   1    0 days 0.23         NEOCPV8660
A10a1Gd 24.0  0.15  K18BI  51.31634   93.52695  229.48104    4.96049  0.3616921  0.78795882   1.1609149                  4   1    0 days 0.23         NEOCPV8661
A10a1Gd 24.0  0.15  K18BI  49.51717   92.86534  229.90006    5.22877  0.3800942  0.77314916   1.1756928                  4   1    0 days 0.23         NEOCPV8662
A10a1Gd 24.0  0.15  K18BI  47.70525   92.27293  230.27894    5.49811  0.3984478  0.75741505   1.1919191                  4   1    0 days 0.23         NEOCPV8663
A10a1Gd 24.0  0.15  K18BI  45.88574   91.73975  230.62338    5.76850  0.4167531  0.74078339   1.2096932                  4   1    0 days 0.23         NEOCPV8664
A10a1Gd 24.0  0.15  K18BI  44.06265   91.25845  230.93776    6.03990  0.4350102  0.72327511   1.2291372                  4   1    0 days 0.23         NEOCPV8665
A10a1Gd 24.0  0.15  K18BI  42.23980   90.82233  231.22592    6.31227  0.4532197  0.70491806   1.2503846                  4   1    0 days 0.23         NEOCPV8666
A10a1Gd 24.0  0.15  K18BI  40.42031   90.42633  231.49089    6.58559  0.4713822  0.68573642   1.2735947                  4   1    0 days 0.23         NEOCPV8667
A10a1Gd 24.0  0.15  K18BI  38.60716   90.06580  231.73538    6.85982  0.4894984  0.66575997   1.2989455                  4   1    0 days 0.23         NEOCPV8668
A10a1Gd 24.0  0.15  K18BI  36.80311   89.73677  231.96169    7.13496  0.5075691  0.64502025   1.3266422                  4   1    0 days 0.23         NEOCPV8669
A10a1Gd 24.0  0.15  K18BI  35.01063   89.43597  232.17175    7.41097  0.5255953  0.62354969   1.3569234                  4   1    0 days 0.23         NEOCPV8670
A10a1Gd 24.0  0.15  K18BI  33.23218   89.16025  232.36732    7.68785  0.5435780  0.60138575   1.3900613                  4   1    0 days 0.23         NEOCPV8671
A10a1Gd 24.0  0.15  K18BI  31.46981   88.90752  232.54974    7.96557  0.5615183  0.57856260   1.4263819                  4   1    0 days 0.23         NEOCPV8672
A10a1Gd 24.0  0.15  K18BI  29.72579   88.67534  232.72036    8.24412  0.5794172  0.55512240   1.4662574                  4   1    0 days 0.23         NEOCPV8673
A10a1Gd 24.0  0.15  K18BI  28.00217   88.46185  232.88028    8.52347  0.5972759  0.53110748   1.5101304                  4   1    0 days 0.23         NEOCPV8674
A10a1Gd 24.0  0.15  K18BI  26.30091   88.26549  233.03044    8.80362  0.6150957  0.50656213   1.5585267                  4   1    0 days 0.23         NEOCPV8675
A10a1Gd 24.0  0.15  K18BI  24.62411   88.08465  233.17174    9.08454  0.6328777  0.48153606   1.6120686                  4   1    0 days 0.23         NEOCPV8676
A10a1Gd 24.0  0.15  K18BI  22.97372   87.91813  233.30492    9.36624  0.6506233  0.45608014   1.6715086                  4   1    0 days 0.23         NEOCPV8677
A10a1Gd 24.0  0.15  K18BI  21.35178   87.76473  233.43066    9.64867  0.6683337  0.43024988   1.7377563                  4   1    0 days 0.23         NEOCPV8678
A10a1Gd 24.0  0.15  K18BI  19.76037   87.62339  233.54958    9.93184  0.6860102  0.40410479   1.8119243                  4   1    0 days 0.23         NEOCPV8679
A10a1Gd 23.9  0.15  K18BI 346.72465   68.61721   62.72884    7.66065  0.6903800  0.27079305   2.3661614                  4   1    0 days 0.24         NEOCPV8680
A10a1Gd 23.9  0.15  K18BI 345.24265   68.38439   62.88625    7.44101  0.6674007  0.29742502   2.2227181                  4   1    0 days 0.24         NEOCPV8681
A10a1Gd 23.9  0.15  K18BI 343.72259   68.13427   63.05402    7.22042  0.6445377  0.32411327   2.0989633                  4   1    0 days 0.24         NEOCPV8682
A10a1Gd 23.9  0.15  K18BI 342.16786   67.86515   63.23319    6.99888  0.6217904  0.35077155   1.9912226                  4   1    0 days 0.24         NEOCPV8683
A10a1Gd 23.9  0.15  K18BI 340.58182   67.57479   63.42500    6.77640  0.5991582  0.37731932   1.8966915                  4   1    0 days 0.24         NEOCPV8684
A10a1Gd 23.9  0.15  K18BI 338.96775   67.26082   63.63086    6.55298  0.5766406  0.40368253   1.8131876                  4   1    0 days 0.24         NEOCPV8685
A10a1Gd 23.9  0.15  K18BI 337.32883   66.92081   63.85224    6.32864  0.5542370  0.42979420   1.7389844                  4   1    0 days 0.24         NEOCPV8686
A10a1Gd 23.9  0.15  K18BI 335.66839   66.55147   64.09105    6.10340  0.5319469  0.45559002   1.6727072                  4   1    0 days 0.24         NEOCPV8687
A10a1Gd 23.9  0.15  K18BI 333.98983   66.14911   64.34943    5.87725  0.5097700  0.48101030   1.6132430                  4   1    0 days 0.24         NEOCPV8688
A10a1Gd 23.9  0.15  K18BI 332.29665   65.70967   64.62979    5.65024  0.4877060  0.50600075   1.5596792                  4   1    0 days 0.24         NEOCPV8689
A10a1Gd 23.9  0.15  K18BI 330.59269   65.22778   64.93522    5.42236  0.4657545  0.53050755   1.5112686                  4   1    0 days 0.24         NEOCPV8690
A10a1Gd 23.9  0.15  K18BI 328.88192   64.69792   65.26901    5.19366  0.4439156  0.55448430   1.4673821                  4   1    0 days 0.24         NEOCPV8691
A10a1Gd 23.9  0.15  K18BI 327.16888   64.11274   65.63543    4.96415  0.4221891  0.57788391   1.4274984                  4   1    0 days 0.24         NEOCPV8692
A10a1Gd 23.9  0.15  K18BI 325.45849   63.46400   66.03930    4.73387  0.4005754  0.60066518   1.3911728                  4   1    0 days 0.24         NEOCPV8693
A10a1Gd 23.9  0.15  K18BI 323.75656   62.74103   66.48684    4.50287  0.3790750  0.62278596   1.3580325                  4   1    0 days 0.24         NEOCPV8694
A10a1Gd 23.9  0.15  K18BI 322.06977   61.93104   66.98548    4.27120  0.3576886  0.64420781   1.3277574                  4   1    0 days 0.24         NEOCPV8695
A10a1Gd 23.9  0.15  K18BI 320.40588   61.01869   67.54418    4.03891  0.3364175  0.66489695   1.3000693                  4   1    0 days 0.24         NEOCPV8696
A10a1Gd 23.9  0.15  K18BI 318.77439   59.98427   68.17438    3.80611  0.3152634  0.68481949   1.2747313                  4   1    0 days 0.24         NEOCPV8697
A10a1Gd 23.9  0.15  K18BI 317.18714   58.80243   68.89078    3.57288  0.2942289  0.70394186   1.2515403                  4   1    0 days 0.24         NEOCPV8698
A10a1Gd 23.9  0.15  K18BI 315.65889   57.44098   69.71197    3.33938  0.2733175  0.72223373   1.2303185                  4   1    0 days 0.24         NEOCPV8699
A10a1Gd 23.9  0.15  K18BI 314.20864   55.85777   70.66225    3.10578  0.2525344  0.73966649   1.2109106                  4   1    0 days 0.24         NEOCPV8700
A10a1Gd 23.9  0.15  K18BI 312.86159   53.99619   71.77412    2.87232  0.2318866  0.75621068   1.1931842                  4   1    0 days 0.24         NEOCPV8701
A10a1Gd 23.9  0.15  K18BI 311.65132   51.78116   73.09026    2.63931  0.2113842  0.77184522   1.1770166                  4   1    0 days 0.26         NEOCPV8702
A10a1Gd 23.9  0.15  K18BI 310.62655   49.10065   74.67466    2.40732  0.1910421  0.78652078   1.1623295                  4   1    0 days 0.24         NEOCPV8703
A10a1Gd 23.9  0.15  K18BI 309.85415   45.80723   76.60924    2.17694  0.1708822  0.80022991   1.1490163                  4   1    0 days 0.29         NEOCPV8704
A10a1Gd 23.9  0.15  K18BI 309.43811   41.66680   79.02466    1.94937  0.1509387  0.81290728   1.1370390                  4   1    0 days 0.24         NEOCPV8705
A10a1Gd 23.9  0.15  K18BI 309.53719   36.33736   82.10521    1.72626  0.1312661  0.82451808   1.1263394                  4   1    0 days 0.24         NEOCPV8706
A10a1Gd 23.9  0.15  K18BI 310.41555   29.26303   86.14301    1.51073  0.1119564  0.83495479   1.1169337                  4   1    0 days 0.23         NEOCPV8707
A10a1Gd 23.8  0.15  K18BI 312.53276   19.53445   91.58794    1.30856  0.0931758  0.84401739   1.1089240                  4   1    0 days 0.23         NEOCPV8708
A10a1Gd 23.6  0.15  K18BI 324.72882  345.22709  109.32836    1.02431  0.0588683  0.85389542   1.1003553                  4   1    0 days 0.64         NEOCPV8709
A10a1Gd 23.1  0.15  K18BI 339.41363  317.77176  119.86864    1.12068  0.0456139  0.84267623   1.1101003                  4   1    0 days 0.54         NEOCPV8710
A10a1Gd 23.6  0.15  K18BI  46.31132  193.90954  170.43814    0.89072  0.0519331  0.87317759   1.0840958                  4   1    0 days 0.25         NEOCPV8711
A10a1Gd 23.8  0.15  K18BI  62.59473  144.59420  199.09856    1.18189  0.0835859  0.88605176   1.0735691                  4   1    0 days 0.30         NEOCPV8712
A10a1Gd 23.9  0.15  K18BI  65.51036  132.41699  206.18112    1.39386  0.1013261  0.88756123   1.0723515                  4   1    0 days 0.27         NEOCPV8713
A10a1Gd 23.9  0.15  K18BI  66.84936  123.97208  211.11226    1.62060  0.1195512  0.88743356   1.0724544                  4   1    0 days 0.31         NEOCPV8714
A10a1Gd 23.9  0.15  K18BI  67.23943  117.72527  214.79798    1.85713  0.1380380  0.88618827   1.0734588                  4   1    0 days 0.24         NEOCPV8715
A10a1Gd 23.9  0.15  K18BI  67.00562  112.97825  217.61269    2.09998  0.1566670  0.88375844   1.0754255                  4   1    0 days 0.24         NEOCPV8716
A10a1Gd 23.9  0.15  K18BI  66.35000  109.25279  219.83320    2.34755  0.1753694  0.88022534   1.0783013                  4   1    0 days 0.38         NEOCPV8717
A10a1Gd 23.9  0.15  K18BI  65.39187  106.27634  221.61382    2.59838  0.1941035  0.87554510   1.0821406                  4   1    0 days 0.26         NEOCPV8718
A10a1Gd 23.9  0.15  K18BI  64.21957  103.83083  223.08479    2.85224  0.2128426  0.86982531   1.0868794                  4   1    0 days 0.23         NEOCPV8719
A10a1Gd 23.9  0.15  K18BI  62.88450  101.80006  224.31197    3.10836  0.2315694  0.86302419   1.0925821                  4   1    0 days 0.23         NEOCPV8720
A10a1Gd 23.9  0.15  K18BI  61.42760  100.08595  225.35327    3.36653  0.2502718  0.85517793   1.0992549                  4   1    0 days 0.23         NEOCPV8721
A10a1Gd 23.9  0.15  K18BI  59.87703   98.62301  226.24692    3.62645  0.2689419  0.84629455   1.1069339                  4   1    0 days 0.23         NEOCPV8722
A10a1Gd 23.9  0.15  K18BI  58.25400   97.36199  227.02186    3.88795  0.2875739  0.83638629   1.1156589                  4   1    0 days 0.23         NEOCPV8723
A10a1Gd 23.9  0.15  K18BI  56.57499   96.26495  227.70039    4.15093  0.3061641  0.82547064   1.1254727                  4   1    0 days 0.23         NEOCPV8724
A10a1Gd 23.9  0.15  K18BI  54.85254   95.30374  228.29908    4.41524  0.3247096  0.81356012   1.1364307                  4   1    0 days 0.23         NEOCPV8725
A10a1Gd 23.9  0.15  K18BI  53.09661   94.45626  228.83099    4.68079  0.3432088  0.80066883   1.1485964                  4   1    0 days 0.23         NEOCPV8726
A10a1Gd 23.9  0.15  K18BI  51.31591   93.70367  229.30710    4.94755  0.3616604  0.78682193   1.1620329                  4   1    0 days 0.23         NEOCPV8727
A10a1Gd 23.9  0.15  K18BI  49.51673   93.03281  229.73531    5.21543  0.3800638  0.77203101   1.1768277                  4   1    0 days 0.23         NEOCPV8728
A10a1Gd 23.9  0.15  K18BI  47.70500   92.43162  230.12265    5.48440  0.3984188  0.75632043   1.1930688                  4   1    0 days 0.23         NEOCPV8729
A10a1Gd 23.9  0.15  K18BI  45.88565   91.89048  230.47476    5.75443  0.4167254  0.73971370   1.2108591                  4   1    0 days 0.23         NEOCPV8730
A10a1Gd 23.9  0.15  K18BI  44.06276   91.40186  230.79611    6.02546  0.4349839  0.72223233   1.2303200                  4   1    0 days 0.23         NEOCPV8731
A10a1Gd 23.9  0.15  K18BI  42.23993   90.95935  231.09053    6.29747  0.4531948  0.70390066   1.2515892                  4   1    0 days 0.23         NEOCPV8732
A10a1Gd 23.9  0.15  K18BI  40.42051   90.55737  231.36128    6.57042  0.4713586  0.68474680   1.2748215                  4   1    0 days 0.23         NEOCPV8733
A10a1Gd 23.9  0.15  K18BI  38.60747   90.19126  231.61111    6.84431  0.4894762  0.66479984   1.3001959                  4   1    0 days 0.23         NEOCPV8734
A10a1Gd 23.9  0.15  K18BI  36.80344   89.85718  231.84230    7.11909  0.5075482  0.64408968   1.3279197                  4   1    0 days 0.23         NEOCPV8735
A10a1Gd 23.9  0.15  K18BI  35.01105   89.55156  232.05693    7.39477  0.5255758  0.62265101   1.3582287                  4   1    0 days 0.23         NEOCPV8736
A10a1Gd 23.9  0.15  K18BI  33.23259   89.27157  232.25667    7.67131  0.5435598  0.60051818   1.3913998                  4   1    0 days 0.23         NEOCPV8737
A10a1Gd 23.9  0.15  K18BI  31.47028   89.01468  232.44302    7.94869  0.5615014  0.57772860   1.4277543                  4   1    0 days 0.23         NEOCPV8738
A10a1Gd 23.9  0.15  K18BI  29.72632   88.77861  232.61731    8.22690  0.5794016  0.55432293   1.4676668                  4   1    0 days 0.23         NEOCPV8739
A10a1Gd 23.9  0.15  K18BI  28.00267   88.56163  232.78061    8.50592  0.5972616  0.53034188   1.5115834                  4   1    0 days 0.23         NEOCPV8740
A10a1Gd 23.9  0.15  K18BI  26.30145   88.36185  232.93398    8.78574  0.6150826  0.50583254   1.5600249                  4   1    0 days 0.23         NEOCPV8741
A10a1Gd 23.9  0.15  K18BI  24.62463   88.17791  233.07826    9.06633  0.6328658  0.48084208   1.6136193                  4   1    0 days 0.23         NEOCPV8742
A10a1Gd 23.9  0.15  K18BI  22.97422   88.00844  233.21425    9.34769  0.6506125  0.45542267   1.6731169                  4   1    0 days 0.23         NEOCPV8743
A10a1Gd 23.9  0.15  K18BI  21.35231   87.85214  233.34266    9.62980  0.6683240  0.42963040   1.7394264                  4   1    0 days 0.23         NEOCPV8744
